(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0014226869>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.002802526>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0039643855>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0010527442>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.00042744481>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0010358235>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.019766014>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.016204963>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.021170521>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.023589972>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0057094945>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.013067308>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0056313206>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0063003423>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.007047377>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0034596585>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0049936413>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0032780836>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0022963863>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0015060982>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.00081217877>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.010608179>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0014541425>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.03296034>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0016207315>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.011309133>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0032331985>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.004915037>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0020479555>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.001869949>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0011603059>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0011280952>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0010658433>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.010425259>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0099183135>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.005476093>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.030705808>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0034065538>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.011312053>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.004134372>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0049399813>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.027744986>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.004037135>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0039497027>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.00097372016>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0052922484>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.004432664>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0029714857>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0041101286>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.003646341>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.004004651>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.01819978>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0069625573>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.016041756>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0120697655>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.008691387>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0030103982>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.01883429>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.016354924>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.023864295>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.00080197555>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0029125954>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0057992865>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0013212061>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0024939997>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0016176195>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.085944526>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.008684672>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.009241745>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.012678297>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.009255826>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0048983637>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.030706096>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0033076103>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.018532522>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.004134125>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.001994331>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0053359>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.014360465>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0022788919>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0023126705>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.079393074>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.020713264>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0141223455>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.024578538>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.003425715>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0014849638>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.002648145>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0026624263>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0024163744>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0059362147>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0013936003>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.00487072>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.07028173>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.002727604>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0022449405>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.045970574>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.04933981>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.025862847>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.03488724>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.032678097>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.061398715>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.016123427>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.01116213>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.007082166>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0037681137>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0077562756>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.008588516>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.00728948>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.01041148>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0021901748>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.023126062>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.020315899>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.004580318>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.017228927>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.029497162>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.014394777>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0046074754>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0117964465>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.013782173>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.011615304>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.008766057>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.022378925>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0050491975>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.007288612>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.008243605>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.025521409>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.022684481>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.037400037>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.019033462>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.027954858>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.018310256>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.023600884>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.065202385>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.020103002>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.023425337>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.022654258>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.010096886>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.016685512>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.030372648>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.010589421>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.030634861>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.028043121>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.04025279>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0381319>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.01765265>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.012808875>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.003639388>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.004381934>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.014589269>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.024680506>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.006637768>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.006756653>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.010557346>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.002214902>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.019885559>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.033300515>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.030872462>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.012455719>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.016074603>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.01062643>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.008615715>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.04815543>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.013622175>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.00795809>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.012316817>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0034446325>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.004530145>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.005547285>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.006534349>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.004005581>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.02357399>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.011626345>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.015969194>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.020134084>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.03644783>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.02929822>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0106524825>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0064067887>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.012865859>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.017547239>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0114441905>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.011782555>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.004915286>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.010391188>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0037444904>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.020870008>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0046755946>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.020177066>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.006245756>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.008149905>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.016288908>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0064863367>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.01402561>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.007521799>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0048193196>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0050636623>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.003717977>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.005686765>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0010958986>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0014901494>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.06803337>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.00541017>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0028439877>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0017349017>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0033213953>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.013613347>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0026218803>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0019956126>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.00089199375>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0054216143>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0069188466>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0020688944>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.009984915>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0021671632>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0020629787>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.12489036>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.03799039>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0032000127>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.010952904>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.014707438>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.005678671>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0071501397>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.022328109>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0018165024>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.006174753>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0065436484>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0023197124>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0077930163>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0017985203>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.004094979>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.19633897>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.06987934>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.034959592>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.032471746>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.009840429>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.024013193>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.019375687>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.01199994>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.023143664>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0076783355>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.020522512>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.01959747>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.026467603>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0018471356>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0023749692>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.16266507>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0887476>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.012722621>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.032543484>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.011374073>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.014930967>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.013243331>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.020610208>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.005585498>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0018617722>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0028308777>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.005724621>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0022761794>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0018997604>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0019522535>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.053586334>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.026378546>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.060218237>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.009777268>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.02529684>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.010473797>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.012067138>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0050182254>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.04040201>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.022007864>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.005173268>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0037204614>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0075417873>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.004455456>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.004734245>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.028533388>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.01160943>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.01754895>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.004908083>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.018129302>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.008182905>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0110957455>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.03117282>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.004590037>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.006887127>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0048991423>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.012862623>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0064580888>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.016052436>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.004308472>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.13744651>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.038637422>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.02778751>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.02493479>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.012752605>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.00567001>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0070370976>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0027952162>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0070499787>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.007798378>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0058740755>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0032239913>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.018762056>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0007081311>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0036522988>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.6119702>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.4121035>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.36716846>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.042748116>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.039436962>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.03183029>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.011037637>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.012674358>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.02793165>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0041184025>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0030697915>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.009919925>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0052507566>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.005085859>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.010468939>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.20895652>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.07172425>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.060293403>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.07124343>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.015724069>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.022399383>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0076650474>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.017092263>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.014985327>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.08327766>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.010171287>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.010969607>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.019226978>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0472224>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0074175308>)
(1000, <tf.Tensor: shape=(), dtype=float32, numpy=0.23456371>)
(2000, <tf.Tensor: shape=(), dtype=float32, numpy=0.04810687>)
(3000, <tf.Tensor: shape=(), dtype=float32, numpy=0.06555393>)
(4000, <tf.Tensor: shape=(), dtype=float32, numpy=0.041014913>)
(5000, <tf.Tensor: shape=(), dtype=float32, numpy=0.048051372>)
(6000, <tf.Tensor: shape=(), dtype=float32, numpy=0.07533443>)
(7000, <tf.Tensor: shape=(), dtype=float32, numpy=0.015046563>)
(8000, <tf.Tensor: shape=(), dtype=float32, numpy=0.03672313>)
(9000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0071392898>)
(10000, <tf.Tensor: shape=(), dtype=float32, numpy=0.04893835>)
(11000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0112752225>)
(12000, <tf.Tensor: shape=(), dtype=float32, numpy=0.0039874525>)
(13000, <tf.Tensor: shape=(), dtype=float32, numpy=0.11808409>)
(14000, <tf.Tensor: shape=(), dtype=float32, numpy=0.03528499>)
(15000, <tf.Tensor: shape=(), dtype=float32, numpy=0.039155714>)
